#-----------------------------------------------------------------------------------------------;;x
#Provinces;x
#-----------------------------------------------------------------------------------------------;x
#;x
CITY_Luzon;Luzon;x
CITY_Lyonnais;Lyon;x
CITY_Macacos;Macacos;x
CITY_Macedonia;Thessaloniki;x
CITY_Macquarie;Macquarie;x
CITY_Madras;Madras;x
CITY_Madurai;Madurai;x
CITY_Magadan;Magadan;x
CITY_Magallanes;Magallanes;x
CITY_Magdeburg;Stendal;x
CITY_Magyar;Buda;x
CITY_Maharashtra;Pune;x
CITY_Mahe;Mahe;x
CITY_Maine;Le Mans;x
CITY_Mainz;Mainz;x
CITY_Makassar;Makassar;x
CITY_Malacca;Malacca;x
CITY_Malindi;Kismayu;x
CITY_Malta;Valletta;x
CITY_Malwa;Ujjain;x
CITY_Manado;Manado;x
CITY_Manaus;Manaus;x
CITY_Mandalay;Ava;x
CITY_Mangalore;Mangalore;x
CITY_Manhattan;Manhattan;x
CITY_Manicouagan;Manicouagan;x
CITY_Mansijisk;Mansijisk;x
CITY_Mantua;Mantova;x
CITY_Manu;Manu;x
CITY_Manunda;Manunda;x
CITY_Maracaibo;Maracaibo;x
CITY_Marajo;Marajo;x
CITY_Maranhao;Maranhao;x
CITY_Marche;Ancona;x
CITY_Maroni;Maroni;x
CITY_Maros;Nagyvárad;x
CITY_Martinique;Martinique;x
CITY_Mascate;Mascate;x
CITY_Masirah;Sawqirah;x
CITY_Masovia;Warszawa;x
CITY_Massachusetts;Massachusetts;x
CITY_Massawa;Massawa;x
CITY_Matagorda;Matagorda;x
CITY_Mato_Grosso;Mato Grosso;x
CITY_Mauritius;Bourbon;x
CITY_Mayumba;Mayumba;x
CITY_Mazatlan;Mazatlan;x
CITY_Mdennan;Mdennah;x
CITY_Meath;Dublin;x
CITY_Meched;Abbasabad;x
CITY_Mecklenburg;Rostock;x
CITY_Medina;Medina;x
CITY_Megantic;Megantic;x
CITY_Mekkah;Mekkah;x
CITY_Mekong;Luangphrabang;x
CITY_Mekong_Delta;Saigon;x
CITY_Mekran;Mekran;x
CITY_Memel;Memel;x
CITY_Mesabi;Mesabi;x
CITY_Messina;Messina;x
CITY_Miamis;Miamis;x
CITY_Michilimakinak;Michilimakinak;x
CITY_Michoacán;Michoacán;x
CITY_Micmac;Micmac;x
CITY_Midlands;Coventry;x
CITY_Milwaukee;Milwaukee;x
CITY_Minas_Gerais;Minas Gerais;x
CITY_Mindanao;Catabato;x
CITY_Mindoro;Mindoro;x
CITY_Minnesota;Minnesota;x
CITY_Minto;Mialto;x
CITY_Mirim;Mirim;x
CITY_Mississippi;Mississippi;x
CITY_Missouri;Missouri;x
CITY_Moab;Moab;x
CITY_Mobile;Mobile;x
CITY_Mogadiscio;Muqdisho;x
CITY_Mogotcha;Mogotcha;x
CITY_Mohawk;Mohawk;x
CITY_Moldova;Suceava;x
CITY_Mombasa;Mombassa;x
CITY_Montana;Montana;x
CITY_Monterey;Monterey;x
CITY_Moquega;Moquega;x
CITY_Moravia;Brno;x
CITY_Morbihan;Nantes;x
CITY_Morea;Nafplion;x
CITY_Morogoro;Morogoro;x
CITY_Moron;Moron;x
CITY_Moscow;Yaroslavl;x
CITY_Mosquitos;Mosquitos;x
CITY_Mossi;Kumasi;x
CITY_Mozyr;Mogilev;x
CITY_Mtawa;Mtawa;x
CITY_Mudugh;Obbia;x
CITY_Muni;Muni;x
CITY_Munster;Cork;x
CITY_Münster;Kleve;x
CITY_Murcia;Murcia;x
CITY_Murumbidgee;Murumbidgee;x
CITY_Mysore;Mysore;x
CITY_Nagorje;Nagorje;x
CITY_Nain;Nain;x
CITY_Nakhodka;Nakhodka;x
CITY_Namaqua;Namaqua;x
CITY_Nampuia;Nampuia;x
CITY_Nanaimo;Nanaimo;x
CITY_Nanchang;Nanchang;x
CITY_Nandewar;Nandewar;x
CITY_Napoli;Nàpoli;x
CITY_Narvik;Vaagan;x
CITY_Natal;Natal;x
CITY_Navarra;Iruña;x
CITY_Ndongo;Ndongo;x
CITY_Neembucu;Neembucu;x
CITY_Nefedova;Nefedova;x
CITY_Nehalem;Nehalem;x
CITY_Nelma;Nelma;x
CITY_Nembire;Tete;x
CITY_Nepal;Darjeeling;x
CITY_Nerchiinsk;Nerchiinsk;x
CITY_Ngoyo;Ngoyo;x
CITY_Niagara;Niagara;x
CITY_Niani;Begho;x
CITY_Niassa;Angoche;x
CITY_Nicaragua;Nicaragua;x
CITY_Nigeria;Nigeria;x
CITY_Nile;Assuan;x
CITY_Ningxia;Yinchuan;x
CITY_Nipigon;Nipigon;x
CITY_Nipissing;Nipissing;x
CITY_Niteroi;Niteroi;x
CITY_Nivernais;Nevers;x
CITY_Nizhgorod;Nizhniy Novgorod;x
CITY_Normandie;Caen;x
CITY_Norsk;Norsk;x
CITY_Northumberland;Newcastle;x
CITY_Nouadibuh;Nouadibuh;x
CITY_Nouakchott;Nouakchott;x
CITY_Nova_Scotia;Nova Scotia;x
CITY_Novgorod;Novgorod;x
CITY_Novosibirsk;Novosibirsk;x
CITY_Nubia;Suakin;x
CITY_Nueltin;Nueltin;x
CITY_Nupa;Nupa;x
CITY_Nura;Nura;x
CITY_Nuyssaybin;Diyarbakr;x
CITY_Nyland;Viborg;x
CITY_Oahu;Oahu;x
CITY_Ob;Ob;x
CITY_Obdorsk;Obdorsk;x
CITY_Odenburg;Sopron;x
CITY_Odisa;Cuttack;x
CITY_Ogaden;Ogaden;x
CITY_Oka;Oka;x
CITY_Okhotsk;Okhotsk;x
CITY_Oklahoma;Cahokia;x
CITY_Oldenburg;Oldenburg;x
CITY_Olga;Olga;x
CITY_Olonets;Kargopor;x
CITY_Olympia;Olympia;x
CITY_Omsk;Omsk;x
CITY_Onondaga;Onondaga;x
CITY_Oporto;Pôrto;x
CITY_Orania;Oran;x
CITY_Oregon;Oregon;x
CITY_Orenburg;Sarapol;x
CITY_Orléanais;Orléans;x
CITY_Orsk;Orsk;x
CITY_Oshawa;Oshawa;x
CITY_Oskosh;Oskosh;x
CITY_Österbotten;Vasa;x
CITY_Østlandet;Oslo;x
CITY_Ostmarch;Budweis;x
CITY_Oswego;Oswego;x
CITY_Ottawa;Ottawa;x
CITY_Ovambo;Ovambo;x
CITY_Oye;Benin;x
CITY_Palakimedi;Vizagapatam;x
CITY_Palana;Palana;x
CITY_Palanas;Palanas;x
CITY_Palawan;Palawan;x
CITY_Palembang;Palembang;x
CITY_Pampas_del_Norte;Chacabuco;x
CITY_Pampas_del_Sur;Santa Rosa;x
CITY_Panjab;Lahore;x
CITY_Para;Para;x
CITY_Parana;Parana;x
CITY_Parnaiba;Parnaiba;x
CITY_Pastaza;Pastaza;x
CITY_Pecos;Pecos;x
CITY_Penobscot;Penobscot;x
CITY_Perak;Perak;x
CITY_Pernambuc;Pernambuc;x
CITY_Pest;Pécs;x
CITY_Pfalz;Heidelberg;x
CITY_Phuket;Phuket;x
CITY_Picardie;Amiens;x
CITY_Piemonte;Torino;x
CITY_Pimsk;Pimsk;x
CITY_Pinalero;Pinalero;x
CITY_Placentia;Placentia;x
CITY_Podlasia;Lublin;x
CITY_Podolia;Kamieniec;x
CITY_Poitou;Poitiers;x
CITY_Polotsk;Vitebsk;x
CITY_Poltava;Poltava;x
CITY_Pondicherry;Pondicherry;x
CITY_Potosi;Potosi;x
CITY_Powhatan;Powhatan;x
CITY_Poznan;Poznan;x
CITY_Presburg;Prešporok;x
CITY_Provence;Marseille;x
CITY_Prussia;Königsberg;x
CITY_Pskov;Pskow;x
CITY_Puerto_Rico;Puerto Rico;x
CITY_Qaidam_Pendi;Dagur;x
CITY_Qandahar;Qandahar;x
CITY_Qilian_Pendi;Zhangye;x
CITY_Qinghai;Gangri;x
CITY_Quatar;Quatar;x
CITY_Quattara;El Alamein;x
CITY_Quetta;Quetta;x
CITY_Rabaul;Rabaul;x
CITY_Ragusa;Scutari;x
CITY_Raipur;Benares;x
CITY_Rajputana;Jodhpur;x
CITY_Recife;Recife;x
CITY_Rhodes;Rhodes;x
CITY_Riau;Riau;x
CITY_Rio_Grande;Rio Grande;x
CITY_Roanoke;Roanoke;x
CITY_Roma;Roma;x
CITY_Romagna;Modena;x
CITY_Rosario;Rosario;x
CITY_Roussillon;Perpinya;x
CITY_Rozwi;Zumbo;x
CITY_Rufiji;Mzizima;x
CITY_Rumelia;Varna;x
CITY_Ruthenia;Uzhhorod;x
CITY_Ryazan;Vladimir;x
CITY_Sabah;Sabah;x
CITY_Sachsen;Dresden;x
CITY_Sacramento;Sacramento;x
CITY_Sadrinsk;Sadrinsk;x
CITY_Saguenay;Chicoutimi;x
CITY_Sahara;Taroudant;x
CITY_Saian;Saian;x
CITY_Salabanka;Bau-Bau;x
CITY_Saleharo;Saleharo;x
CITY_Saltillo;Saltillo;x
CITY_Salton;Salton;x
CITY_Salvador;Salvador;x
CITY_Salzburg;Linz;x
CITY_Samar;Samar;x
CITY_Samara;Samara;x
CITY_Samaria;Acre;x
CITY_Samarkand;Samarkand;x
CITY_Sambalpur;Raipur;x
CITY_San_Bernardino;San Bernardino;x
CITY_San_Matias;San Matias;x
CITY_Santa_Cruz;Santa Cruz;x
CITY_Santal;Chittagong;x
CITY_Santee;Santee;x
CITY_Sarakham;Vientiane;x
CITY_Saratow;Saratov;x
CITY_Sarawak;Sarawak;x
CITY_Sardinia;Cagliari;x
CITY_Sault;Sault;x
CITY_Savannah;Savannah;x
CITY_Savoie;Chambéry;x
CITY_Savolaks;Olofsborg;x
CITY_Say;Say;x
CITY_Schwyz;Zürich;x
CITY_Sebago;Sebago;x
CITY_Segu;Bobo;x
CITY_Selatan;Balikpapan;x
CITY_Selenga;Selenga;x
CITY_Seminole;Seminole;x
CITY_Semipalatinsk;Semipalatinsk;x
CITY_Senegal;Senegal;x
CITY_Serbia;Smederevo;x
CITY_Sergino;Sergino;x
CITY_Shaanxi;Xi'an;x
CITY_Shan;Taunggyi;x
CITY_Shandong;Qingdao;x
CITY_Shanghai;Nanjing;x
CITY_Shanxi;Taiyuan;x
CITY_Shawinigan;Shawinigan;x
CITY_Shenandoah;Shenandoah;x
CITY_Shewa;Axum;x
CITY_Shikoku;Matsuyama;x
CITY_Sichuan;Sichuan;x
CITY_Sichuan_Pendi;Chengdu;x
CITY_Sicily;Palermo;x
CITY_Siena;Siena;x
CITY_Sierra_Madre;Sierra Madre;x
CITY_Sierra_Nevada;Sierra Nevada;x
CITY_Sikhote;Sikhote;x
CITY_Silesia;Breslau;x
CITY_Sinai;Aqaba;x
CITY_Sindh;Hyderabad;x
CITY_Sitka;Sitka;x
CITY_Sivas;Sivas;x
CITY_Sjælland;København;x
CITY_Skåne;Lund;x
CITY_Småland;Kalmar;x
CITY_Smolensk;Smolensk;x
CITY_Smyrna;Izmir;x
CITY_Socotra;Socotra;x
CITY_Sofala;Sofala;x
CITY_Sofiisk;Sofiisk;x
CITY_Solimoes;Solimoes;x
CITY_Somalia;Boosaaso;x
CITY_Sorong;Sorong;x
CITY_Sredny_Hrebet;Sredny Hrebet;x
CITY_Sretensk;Sretensk;x
CITY_St._Helena;St Helena;x
CITY_St._Martin;St Martin;x
CITY_St._Thomas;St Thomas;x
CITY_Stadacone;Kebec;x
CITY_Stanovoe;Stanovoe;x
CITY_Steiermark;Graz;x
CITY_Strathclyde;Glasgow;x
CITY_Sudan;Khartoum;x
CITY_Sudeten;Plzen;x
CITY_Sulawesi;Palu;x
CITY_Sumbawa;Sumbawa;x
CITY_Sunda;Bantem;x
CITY_Superior;Superior;x
CITY_Surabaja;Surabaja;x
CITY_Surgut;Surgut;x
CITY_Surinam;Surinam;x
CITY_Surkhandarya;Termez;x
CITY_Susquehanna;Susquehanna;x
CITY_Svealand;Stockholm;x
CITY_Syria;Damascus;x
CITY_Tabaristan;Tehran;x
CITY_Table;Table;x
CITY_Tabriz;Qazvin;x
CITY_Tadjikistan;Kokand;x
CITY_Tago;Lisboa;x
CITY_Tahiti;Tahiti;x
CITY_Taiwan;Kaoshiung;x
CITY_Talahassee;Talahassee;x
CITY_Talca;Talca;x
CITY_Tambow;Novy Nizovoy;x
CITY_Tampico;Tampico;x
CITY_Tana;Tana;x
CITY_Tanga;Pangani;x
CITY_Tangiers;Tangier;x
CITY_Tanh_Noah;Tanh Noah;x
CITY_Tannu_Ola;Tannu Ola;x
CITY_Taqari;Taqari;x
CITY_Tarakan;Mrohaung;x
CITY_Taranaki;Taranaki;x
CITY_Tassaret;Tassaret;x
CITY_Taurus;Larende;x
CITY_Tavastland;Tavastehus;x
CITY_Tchany;Tchany;x
CITY_Tchekunda;Tchekunda;x
CITY_Tchita;Tchita;x
CITY_Tchuma;Tchuma;x
CITY_Tchumkan;Tchumkan;x
CITY_Tehuacan;Tehuacan;x
CITY_Tehuantepec;Tehuantepec;x
CITY_Teke;Teke;x
CITY_Tenghiz;Tenghiz;x
CITY_Tennessee;Tennessee;x
CITY_Thar;Multan;x
CITY_The_Azores;Angra do Heroismo;x
CITY_The_Baleares;Palma;x
CITY_The_Canary_Islands;Arrecife;x
CITY_The_Falklands;The Falklands;x
CITY_The_Grampians;Aberdeen;x
CITY_The_Highlands;Inverness;x
CITY_Thrace;Constantinople;x
CITY_Tian_Shan;Kashgar;x
CITY_Ticonderoga;Ticonderoga;x
CITY_Tierra_del_Fuego;Tierra del Fuego;x
CITY_Timaru;Timaru;x
CITY_Timbuktu;Timbuktu;x
CITY_Timor;Timor;x
CITY_Tindore;Tindore;x
CITY_Tiracambu;Tiracambu;x
CITY_Tirhut;Mithila;x
CITY_Tirol;Innsbruck;x
CITY_Titicaca;Titicaca;x
CITY_Tlaxcala;Tuxpan;x
CITY_Tobago_&_Trinidad;Tobago;x
CITY_Tobolsk;Tobolsk;x
CITY_Tocuvo;Tocuvo;x
CITY_Tohoku;Sendai;x
CITY_Toledo;Toledo;x
CITY_Tomsk;Tomsk;x
CITY_Tonopah;Tonopah;x
CITY_Torngat;Torngat;x
CITY_Tortuga;Tortuga;x
CITY_Toubkal;Marrakech;x
CITY_Touva;Touva;x
CITY_Towoomba;Towoomba;x
CITY_Trabzon;Trapzon;x
CITY_Transkei;Transkei;x
CITY_Transylvania;Kolozsvár;x
CITY_Tripolitania;Tripoli;x
CITY_Trivandrum;Quilon;x
CITY_Trøndelag;Trondheim;x
CITY_Tucuman;Tucuman;x
CITY_Tula;Moskva;x
CITY_Tunisia;Tunis;x
CITY_Turgai;Turgai;x
CITY_Turkmenistan;Turkmenistan;x
CITY_Tuscaloosa;Tuscaloosa;x
CITY_Tuscarora;Tuscarora;x
CITY_Tver;Tver;x
CITY_Ufa;Ufa;x
CITY_Ukraina;Kiev;x
CITY_Ulan_Ude;Ulan Ude;x
CITY_Ulster;Belfast;x
CITY_Ungava;Ungava;x
CITY_Uralsk;Uralsk;x
CITY_Uruguay;Uruguay;x
CITY_Urumqi;Turfan;x
CITY_Ust_Urt;Ust Urt;x
CITY_Utah;Utah;x
CITY_Uzbek;Otrar;x
CITY_Vakhovska;Vakhovska;x
CITY_Valencia;Valencia;x
CITY_Valparaiso;Valparaiso;x
CITY_Vanin;Vanin;x
CITY_Västerbotten;Umeå;x
CITY_Västergötland;Älvsborg;x
CITY_Vendée;Sables d'Olonne;x
CITY_Veneto;Veniexia;x
CITY_Vestbygden;Lusyfjord;x
CITY_Viazemski;Viazemski;x
CITY_Viti_Levu;Viti Levu;x
CITY_Vladimir;Viatka;x
CITY_Volgograd;Tsaritsyn;x
CITY_Vologda;Vologda;x
CITY_Volyn;Brest Litovsk;x
CITY_Vorones;Ryazan;x
CITY_Vorpommern;Stettin;x
CITY_Wabana;Wabana;x
CITY_Wagga;Wagga;x
CITY_Wairoa;Wairoa;x
CITY_Walata;Walata;x
CITY_Wales;Cardiff;x
CITY_Wallachia;Bucaresti;x
CITY_Welikia;Velikije Luki;x
CITY_Welo;Welo;x
CITY_Wenshan;Wenshan;x
CITY_Wessex;Portsmouth;x
CITY_Wewak;Wewak;x
CITY_Whangarei;Whangarei;x
CITY_Wichita;Wichita;x
CITY_Wielkopolska;Gniezno;x
CITY_Winisk;Winisk;x
CITY_Wisconsin;Wisconsin;x
CITY_Wollongong;Wollongong;x
CITY_Württemberg;Stuttgart;x
CITY_Würzburg;Bayreuth;x
CITY_Xining;Xining;x
CITY_Xinjiang;Turpan;x
CITY_Yalu;Seoul;x
CITY_Yanam;Yanam;x
CITY_Yaraguay;Yaraguay;x
CITY_Yarra;Yarra;x
CITY_Yarumal;Yarumal;x
CITY_Yazoo;Yazoo;x
CITY_Yemen;San'a;x
CITY_Yorkshire;York;x
CITY_Yucatan;Mayapan;x
CITY_Yukon;Yukon;x
CITY_Yunnan;Kunming;x
CITY_Zacatecas;Tenochtitlan;x
CITY_Zahedan;Zabol;x
CITY_Zaire;Zaire;x
CITY_Zambezia;Beira;x
CITY_Zanzibar;Unguja Ukuu;x
CITY_Zaria;Sokoto;x
CITY_Zeeland;Vlissingen;x
CITY_Zhejiang;Hangzhou;x
CITY_Zima;Zima;x
CITY_Zimbabwe;Zimbabwe;x
#;x
#-----------------------------------------------------------------------------------------------;x
#EOF;x
